user_id,timestamp,appliance_name,room,device_status,device_power_rating,duration_hours,energy_consumed_kwh,tariff_rate,bill_amount_estimate,recommended_action,actual_action_taken,temperature,user_feedback
User3,2025-07-01 03:00:00,AC,Living Room,OFF,0.12,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,23.4,Useful
User3,2025-07-01 03:00:00,Fan,Bedroom,ON,1.69,0.883244086755039,1.49,5.0,7.45,No action,Followed,29.3,Not useful
User3,2025-07-01 03:00:00,Light,Living Room,OFF,1.22,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,25.4,Useful
User3,2025-07-01 03:00:00,Refrigerator,Kitchen,ON,1.84,0.4461807713957656,0.82,5.0,4.1,No action,Followed,30.7,Not useful
User3,2025-07-01 03:00:00,Washing Machine,Living Room,OFF,1.35,0.0,0.0,5.0,0.0,No action,Ignored,23.3,Not useful
User3,2025-07-01 03:00:00,Heater,Kitchen,ON,1.91,0.5005976415010738,0.96,5.0,4.8,Turn off unused appliances,Ignored,24.1,Not useful
User3,2025-07-01 04:00:00,AC,Laundry,ON,0.49,0.6707874458830105,0.33,5.0,1.65,No action,Followed,21.7,Useful
User3,2025-07-01 04:00:00,Fan,Kitchen,OFF,1.05,0.0,0.0,5.0,0.0,No action,Followed,25.8,Not useful
User3,2025-07-01 04:00:00,Light,Laundry,OFF,1.54,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,27.5,Not useful
User3,2025-07-01 04:00:00,Refrigerator,Kitchen,OFF,0.52,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,28.5,Useful
User3,2025-07-01 04:00:00,Washing Machine,Kitchen,ON,1.62,0.5268684780476827,0.85,5.0,4.25,Turn off unused appliances,Followed,29.4,Useful
User3,2025-07-01 04:00:00,Heater,Laundry,OFF,0.96,0.0,0.0,5.0,0.0,No action,Followed,21.4,Not useful
User3,2025-07-01 05:00:00,AC,Laundry,ON,0.8,0.4758052854207083,0.38,5.0,1.9,Turn off unused appliances,Followed,26.9,Useful
User3,2025-07-01 05:00:00,Fan,Bedroom,OFF,1.39,0.0,0.0,5.0,0.0,No action,Followed,25.6,Not useful
User3,2025-07-01 05:00:00,Light,Bedroom,ON,0.36,0.8184996394480522,0.29,5.0,1.45,Reduce AC usage,Ignored,22.3,Useful
User3,2025-07-01 05:00:00,Refrigerator,Living Room,OFF,0.56,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,24.6,Not useful
User3,2025-07-01 05:00:00,Washing Machine,Laundry,OFF,0.77,0.0,0.0,5.0,0.0,Reduce AC usage,Ignored,22.8,Useful
User3,2025-07-01 05:00:00,Heater,Kitchen,ON,1.93,0.8093914083960587,1.56,5.0,7.8,Use during off-peak,Ignored,31.9,Not useful
User3,2025-07-01 06:00:00,AC,Kitchen,ON,0.96,0.6612025953910341,0.63,5.0,3.15,Turn off unused appliances,Ignored,20.4,Useful
User3,2025-07-01 06:00:00,Fan,Laundry,ON,1.29,0.39059159800706256,0.5,5.0,2.5,Use during off-peak,Ignored,30.3,Not useful
User3,2025-07-01 06:00:00,Light,Bedroom,ON,0.29,0.44812440436287954,0.13,5.0,0.65,Use during off-peak,Followed,22.8,Useful
User3,2025-07-01 06:00:00,Refrigerator,Laundry,ON,0.37,0.9575421049742396,0.35,5.0,1.75,No action,Ignored,22.8,Not useful
User3,2025-07-01 06:00:00,Washing Machine,Kitchen,OFF,0.28,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,22.3,Not useful
User3,2025-07-01 06:00:00,Heater,Kitchen,OFF,1.77,0.0,0.0,5.0,0.0,Use during off-peak,Followed,29.3,Not useful
User3,2025-07-01 07:00:00,AC,Laundry,OFF,0.57,0.0,0.0,5.0,0.0,No action,Followed,23.8,Not useful
User3,2025-07-01 07:00:00,Fan,Living Room,ON,0.67,0.9466844503792278,0.63,5.0,3.15,Use during off-peak,Followed,21.6,Not useful
User3,2025-07-01 07:00:00,Light,Kitchen,ON,1.57,0.4298198389378258,0.67,5.0,3.35,Turn off unused appliances,Followed,32.9,Not useful
User3,2025-07-01 07:00:00,Refrigerator,Bedroom,ON,1.53,0.34993581584949035,0.54,5.0,2.7,Reduce AC usage,Followed,20.5,Not useful
User3,2025-07-01 07:00:00,Washing Machine,Laundry,ON,1.9,0.8331354730913817,1.58,5.0,7.9,No action,Followed,31.4,Not useful
User3,2025-07-01 07:00:00,Heater,Kitchen,ON,1.06,0.8913661823980574,0.94,5.0,4.7,Turn off unused appliances,Ignored,29.2,Not useful
User3,2025-07-01 08:00:00,AC,Kitchen,ON,1.98,0.25874106093147814,0.51,7.5,3.83,No action,Ignored,20.3,Not useful
User3,2025-07-01 08:00:00,Fan,Living Room,ON,0.65,0.5008942478865268,0.33,7.5,2.48,Turn off unused appliances,Ignored,30.3,Useful
User3,2025-07-01 08:00:00,Light,Kitchen,ON,1.28,0.7697733613547988,0.99,7.5,7.42,No action,Followed,24.5,Not useful
User3,2025-07-01 08:00:00,Refrigerator,Laundry,OFF,0.18,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,34.8,Not useful
User3,2025-07-01 08:00:00,Washing Machine,Laundry,OFF,1.4,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,32.4,Not useful
User3,2025-07-01 08:00:00,Heater,Kitchen,ON,1.04,0.9120816275867442,0.95,7.5,7.12,Reduce AC usage,Ignored,32.4,Not useful
User3,2025-07-01 09:00:00,AC,Living Room,ON,0.69,0.2539135695891821,0.18,7.5,1.35,No action,Ignored,26.0,Useful
User3,2025-07-01 09:00:00,Fan,Bedroom,ON,0.27,0.8375194659183496,0.23,7.5,1.73,Reduce AC usage,Followed,24.4,Not useful
User3,2025-07-01 09:00:00,Light,Laundry,OFF,1.69,0.0,0.0,7.5,0.0,No action,Followed,34.2,Not useful
User3,2025-07-01 09:00:00,Refrigerator,Laundry,ON,1.41,0.29957155402716795,0.42,7.5,3.15,Use during off-peak,Ignored,29.4,Useful
User3,2025-07-01 09:00:00,Washing Machine,Living Room,OFF,0.21,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,28.2,Not useful
User3,2025-07-01 09:00:00,Heater,Bedroom,ON,0.47,0.8210313652446327,0.39,7.5,2.93,Reduce AC usage,Followed,29.5,Not useful
User3,2025-07-01 10:00:00,AC,Bedroom,OFF,0.17,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,32.7,Not useful
User3,2025-07-01 10:00:00,Fan,Laundry,OFF,0.16,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,24.9,Not useful
User3,2025-07-01 10:00:00,Light,Bedroom,ON,0.27,0.28099597213799554,0.08,7.5,0.6,Reduce AC usage,Ignored,21.2,Not useful
User3,2025-07-01 10:00:00,Refrigerator,Bedroom,OFF,1.32,0.0,0.0,7.5,0.0,No action,Followed,33.7,Not useful
User3,2025-07-01 10:00:00,Washing Machine,Kitchen,ON,1.02,0.7469406265592877,0.76,7.5,5.7,Use during off-peak,Followed,21.0,Not useful
User3,2025-07-01 10:00:00,Heater,Bedroom,OFF,0.54,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,28.6,Useful
User3,2025-07-01 11:00:00,AC,Living Room,ON,1.51,0.44663054028053983,0.67,7.5,5.03,Reduce AC usage,Ignored,23.3,Useful
User3,2025-07-01 11:00:00,Fan,Bedroom,OFF,1.9,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,27.0,Not useful
User3,2025-07-01 11:00:00,Light,Kitchen,OFF,1.66,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,33.7,Useful
User3,2025-07-01 11:00:00,Refrigerator,Bedroom,ON,0.33,0.8340960282557115,0.28,7.5,2.1,Turn off unused appliances,Followed,21.8,Useful
User3,2025-07-01 11:00:00,Washing Machine,Laundry,OFF,1.91,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,31.2,Useful
User3,2025-07-01 11:00:00,Heater,Laundry,ON,0.2,0.9417169151262766,0.19,7.5,1.43,Use during off-peak,Followed,23.4,Useful
User3,2025-07-01 12:00:00,AC,Bedroom,ON,0.46,0.27200184674122097,0.13,7.5,0.98,Use during off-peak,Followed,33.2,Not useful
User3,2025-07-01 12:00:00,Fan,Laundry,ON,1.19,0.47651984024664507,0.57,7.5,4.27,Use during off-peak,Ignored,27.5,Not useful
User3,2025-07-01 12:00:00,Light,Living Room,OFF,1.84,0.0,0.0,7.5,0.0,No action,Ignored,33.8,Useful
User3,2025-07-01 12:00:00,Refrigerator,Kitchen,ON,1.99,0.3593649262539538,0.72,7.5,5.4,No action,Followed,33.0,Not useful
User3,2025-07-01 12:00:00,Washing Machine,Laundry,ON,1.74,0.4362387561182154,0.76,7.5,5.7,No action,Followed,33.1,Useful
User3,2025-07-01 12:00:00,Heater,Bedroom,ON,1.65,0.5152077025933889,0.85,7.5,6.38,Turn off unused appliances,Followed,32.9,Useful
User3,2025-07-01 13:00:00,AC,Living Room,OFF,0.8,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,31.4,Useful
User3,2025-07-01 13:00:00,Fan,Bedroom,ON,1.62,0.9459294423118967,1.53,7.5,11.47,Use during off-peak,Followed,21.8,Useful
User3,2025-07-01 13:00:00,Light,Laundry,OFF,1.22,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,25.1,Not useful
User3,2025-07-01 13:00:00,Refrigerator,Living Room,ON,1.83,0.7914531065810202,1.45,7.5,10.88,No action,Ignored,22.2,Not useful
User3,2025-07-01 13:00:00,Washing Machine,Bedroom,ON,1.32,0.5491072125120106,0.72,7.5,5.4,Use during off-peak,Followed,34.4,Useful
User3,2025-07-01 13:00:00,Heater,Kitchen,ON,0.73,0.5747351132331328,0.42,7.5,3.15,Turn off unused appliances,Ignored,29.7,Useful
User3,2025-07-01 14:00:00,AC,Kitchen,ON,0.67,0.944503928560875,0.63,7.5,4.72,Use during off-peak,Followed,31.4,Useful
User3,2025-07-01 14:00:00,Fan,Kitchen,ON,1.38,0.558059439928551,0.77,7.5,5.78,Reduce AC usage,Ignored,33.9,Not useful
User3,2025-07-01 14:00:00,Light,Bedroom,ON,1.66,0.752020031159597,1.25,7.5,9.38,No action,Followed,28.2,Useful
User3,2025-07-01 14:00:00,Refrigerator,Kitchen,OFF,1.71,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,34.5,Not useful
User3,2025-07-01 14:00:00,Washing Machine,Laundry,OFF,0.84,0.0,0.0,7.5,0.0,No action,Followed,32.9,Not useful
User3,2025-07-01 14:00:00,Heater,Kitchen,ON,0.43,0.42524407754592836,0.18,7.5,1.35,No action,Ignored,33.7,Not useful
User3,2025-07-01 15:00:00,AC,Laundry,ON,1.41,0.8162082855928283,1.15,7.5,8.62,No action,Followed,21.5,Not useful
User3,2025-07-01 15:00:00,Fan,Bedroom,OFF,0.11,0.0,0.0,7.5,0.0,Use during off-peak,Followed,21.1,Not useful
User3,2025-07-01 15:00:00,Light,Living Room,ON,0.93,0.9156653115338439,0.85,7.5,6.38,Turn off unused appliances,Ignored,34.4,Useful
User3,2025-07-01 15:00:00,Refrigerator,Bedroom,OFF,0.33,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,29.9,Not useful
User3,2025-07-01 15:00:00,Washing Machine,Laundry,OFF,0.59,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,21.9,Useful
User3,2025-07-01 15:00:00,Heater,Kitchen,ON,1.94,0.9259240803635039,1.8,7.5,13.5,Reduce AC usage,Ignored,20.3,Not useful
User3,2025-07-01 16:00:00,AC,Living Room,ON,1.96,0.6308175238793243,1.24,7.5,9.3,Use during off-peak,Ignored,22.3,Not useful
User3,2025-07-01 16:00:00,Fan,Kitchen,ON,1.96,0.6777934316907128,1.33,7.5,9.98,Use during off-peak,Followed,21.3,Not useful
User3,2025-07-01 16:00:00,Light,Kitchen,ON,0.9,0.6366226165315805,0.57,7.5,4.27,Use during off-peak,Ignored,27.0,Useful
User3,2025-07-01 16:00:00,Refrigerator,Laundry,ON,1.94,0.7969171787143755,1.55,7.5,11.62,No action,Ignored,26.0,Useful
User3,2025-07-01 16:00:00,Washing Machine,Bedroom,ON,1.91,0.45237839653261624,0.86,7.5,6.45,No action,Ignored,34.2,Useful
User3,2025-07-01 16:00:00,Heater,Laundry,ON,0.58,0.8883084665609522,0.52,7.5,3.9,Reduce AC usage,Followed,31.9,Useful
User3,2025-07-01 17:00:00,AC,Living Room,OFF,1.31,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,32.2,Useful
User3,2025-07-01 17:00:00,Fan,Laundry,ON,1.67,0.4165467761981949,0.7,7.5,5.25,Use during off-peak,Followed,29.9,Not useful
User3,2025-07-01 17:00:00,Light,Bedroom,OFF,1.78,0.0,0.0,7.5,0.0,No action,Followed,22.8,Useful
User3,2025-07-01 17:00:00,Refrigerator,Bedroom,OFF,0.64,0.0,0.0,7.5,0.0,Use during off-peak,Followed,22.4,Useful
User3,2025-07-01 17:00:00,Washing Machine,Bedroom,OFF,0.5,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,34.2,Not useful
User3,2025-07-01 17:00:00,Heater,Laundry,ON,1.49,0.5404129613439506,0.81,7.5,6.08,Reduce AC usage,Ignored,32.1,Not useful
User3,2025-07-01 18:00:00,AC,Living Room,ON,1.94,0.48595957284600966,0.94,7.5,7.05,No action,Ignored,20.3,Useful
User3,2025-07-01 18:00:00,Fan,Bedroom,OFF,1.27,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,23.9,Useful
User3,2025-07-01 18:00:00,Light,Bedroom,OFF,1.54,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,33.7,Useful
User3,2025-07-01 18:00:00,Refrigerator,Laundry,OFF,0.49,0.0,0.0,7.5,0.0,No action,Followed,26.8,Not useful
User3,2025-07-01 18:00:00,Washing Machine,Laundry,OFF,0.86,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,28.8,Useful
User3,2025-07-01 18:00:00,Heater,Laundry,ON,0.86,0.5096454808215332,0.44,7.5,3.3,Reduce AC usage,Ignored,29.6,Useful
User3,2025-07-01 19:00:00,AC,Laundry,ON,0.74,0.6227539533110455,0.46,7.5,3.45,Turn off unused appliances,Followed,30.7,Useful
User3,2025-07-01 19:00:00,Fan,Living Room,OFF,0.32,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,30.2,Useful
User3,2025-07-01 19:00:00,Light,Living Room,OFF,0.41,0.0,0.0,7.5,0.0,Use during off-peak,Followed,28.3,Not useful
User3,2025-07-01 19:00:00,Refrigerator,Living Room,ON,0.86,0.4055680877570933,0.35,7.5,2.62,Reduce AC usage,Followed,24.4,Not useful
User3,2025-07-01 19:00:00,Washing Machine,Laundry,ON,0.76,0.9676257439299889,0.74,7.5,5.55,Reduce AC usage,Ignored,33.4,Useful
User3,2025-07-01 19:00:00,Heater,Bedroom,ON,0.3,0.9183910558484722,0.28,7.5,2.1,No action,Ignored,29.7,Useful
User3,2025-07-01 20:00:00,AC,Laundry,ON,0.65,0.3336119256015664,0.22,5.0,1.1,Reduce AC usage,Ignored,34.7,Not useful
User3,2025-07-01 20:00:00,Fan,Bedroom,OFF,1.97,0.0,0.0,5.0,0.0,Reduce AC usage,Ignored,21.4,Not useful
User3,2025-07-01 20:00:00,Light,Living Room,ON,0.67,0.7608168221226537,0.51,5.0,2.55,Reduce AC usage,Ignored,20.4,Useful
User3,2025-07-01 20:00:00,Refrigerator,Kitchen,ON,1.52,0.6597543394235523,1.0,5.0,5.0,Use during off-peak,Followed,29.2,Useful
User3,2025-07-01 20:00:00,Washing Machine,Bedroom,ON,1.6,0.8679754214929347,1.39,5.0,6.95,Use during off-peak,Followed,31.7,Not useful
User3,2025-07-01 20:00:00,Heater,Living Room,ON,1.9,0.49660035602436026,0.94,5.0,4.7,Use during off-peak,Followed,34.2,Not useful
User3,2025-07-01 21:00:00,AC,Laundry,ON,0.94,0.6287905293715746,0.59,5.0,2.95,Use during off-peak,Followed,27.1,Useful
User3,2025-07-01 21:00:00,Fan,Bedroom,OFF,0.57,0.0,0.0,5.0,0.0,No action,Ignored,28.7,Not useful
User3,2025-07-01 21:00:00,Light,Living Room,ON,0.39,0.49154832786605424,0.19,5.0,0.95,No action,Followed,33.4,Useful
User3,2025-07-01 21:00:00,Refrigerator,Bedroom,ON,1.68,0.4799402366104064,0.81,5.0,4.05,Reduce AC usage,Followed,22.3,Useful
User3,2025-07-01 21:00:00,Washing Machine,Kitchen,ON,1.48,0.4678470564644466,0.69,5.0,3.45,Use during off-peak,Ignored,34.8,Not useful
User3,2025-07-01 21:00:00,Heater,Bedroom,OFF,0.98,0.0,0.0,5.0,0.0,No action,Ignored,28.4,Useful
User3,2025-07-01 22:00:00,AC,Laundry,OFF,1.99,0.0,0.0,5.0,0.0,No action,Followed,25.6,Useful
User3,2025-07-01 22:00:00,Fan,Kitchen,ON,1.43,0.9332425785571064,1.33,5.0,6.65,Use during off-peak,Ignored,25.7,Not useful
User3,2025-07-01 22:00:00,Light,Bedroom,ON,0.18,0.690827696882897,0.12,5.0,0.6,Reduce AC usage,Ignored,28.4,Not useful
User3,2025-07-01 22:00:00,Refrigerator,Bedroom,ON,1.94,0.5000595692162687,0.97,5.0,4.85,Reduce AC usage,Followed,31.1,Useful
User3,2025-07-01 22:00:00,Washing Machine,Living Room,ON,1.73,0.8246595371885563,1.43,5.0,7.15,Turn off unused appliances,Followed,27.9,Useful
User3,2025-07-01 22:00:00,Heater,Kitchen,ON,1.96,0.5816878547485596,1.14,5.0,5.7,No action,Followed,33.8,Useful
User3,2025-07-01 23:00:00,AC,Living Room,ON,0.91,0.9773490181995731,0.89,5.0,4.45,Reduce AC usage,Followed,30.5,Not useful
User3,2025-07-01 23:00:00,Fan,Kitchen,ON,1.8,0.9545229085452692,1.72,5.0,8.6,Use during off-peak,Ignored,26.7,Useful
User3,2025-07-01 23:00:00,Light,Living Room,ON,0.61,0.40354449203960796,0.25,5.0,1.25,Use during off-peak,Followed,23.9,Not useful
User3,2025-07-01 23:00:00,Refrigerator,Kitchen,OFF,1.51,0.0,0.0,5.0,0.0,No action,Followed,23.9,Useful
User3,2025-07-01 23:00:00,Washing Machine,Living Room,ON,1.49,0.659218398124709,0.98,5.0,4.9,Reduce AC usage,Ignored,21.4,Useful
User3,2025-07-01 23:00:00,Heater,Living Room,OFF,1.74,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,22.1,Not useful
User3,2025-07-02 00:00:00,AC,Bedroom,ON,0.51,0.7688619256028472,0.39,5.0,1.95,No action,Ignored,20.0,Not useful
User3,2025-07-02 00:00:00,Fan,Kitchen,OFF,1.52,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,22.2,Not useful
User3,2025-07-02 00:00:00,Light,Laundry,OFF,1.28,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,31.8,Not useful
User3,2025-07-02 00:00:00,Refrigerator,Kitchen,OFF,1.13,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,28.0,Not useful
User3,2025-07-02 00:00:00,Washing Machine,Laundry,OFF,0.94,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,29.8,Useful
User3,2025-07-02 00:00:00,Heater,Living Room,OFF,1.93,0.0,0.0,5.0,0.0,No action,Ignored,30.5,Useful
User3,2025-07-02 01:00:00,AC,Bedroom,ON,1.87,0.942489708505887,1.76,5.0,8.8,No action,Followed,30.4,Not useful
User3,2025-07-02 01:00:00,Fan,Kitchen,ON,0.96,0.2630374238674974,0.25,5.0,1.25,Turn off unused appliances,Ignored,31.8,Not useful
User3,2025-07-02 01:00:00,Light,Living Room,ON,0.52,0.5081577631291292,0.26,5.0,1.3,Use during off-peak,Ignored,25.4,Not useful
User3,2025-07-02 01:00:00,Refrigerator,Kitchen,OFF,1.22,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,24.3,Not useful
User3,2025-07-02 01:00:00,Washing Machine,Living Room,ON,1.37,0.7756520775520884,1.06,5.0,5.3,Use during off-peak,Ignored,32.8,Not useful
User3,2025-07-02 01:00:00,Heater,Laundry,OFF,0.72,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,24.7,Not useful
User3,2025-07-02 02:00:00,AC,Living Room,OFF,0.58,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,23.5,Not useful
User3,2025-07-02 02:00:00,Fan,Living Room,OFF,0.17,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,31.0,Useful
User3,2025-07-02 02:00:00,Light,Laundry,OFF,1.7,0.0,0.0,5.0,0.0,No action,Ignored,24.7,Not useful
User3,2025-07-02 02:00:00,Refrigerator,Bedroom,OFF,1.37,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,34.9,Not useful
User3,2025-07-02 02:00:00,Washing Machine,Living Room,OFF,1.84,0.0,0.0,5.0,0.0,No action,Ignored,32.3,Useful
User3,2025-07-02 02:00:00,Heater,Bedroom,ON,0.11,0.3494749429037356,0.04,5.0,0.2,No action,Ignored,34.8,Useful
User3,2025-07-02 03:00:00,AC,Living Room,ON,1.5,0.5881348171066563,0.88,5.0,4.4,No action,Followed,28.0,Not useful
User3,2025-07-02 03:00:00,Fan,Living Room,ON,0.65,0.7031617503887114,0.46,5.0,2.3,No action,Ignored,26.5,Useful
User3,2025-07-02 03:00:00,Light,Living Room,ON,0.41,0.37270428672957356,0.15,5.0,0.75,Use during off-peak,Ignored,27.0,Not useful
User3,2025-07-02 03:00:00,Refrigerator,Living Room,ON,1.32,0.2668974942943014,0.35,5.0,1.75,Use during off-peak,Followed,34.8,Useful
User3,2025-07-02 03:00:00,Washing Machine,Living Room,ON,0.43,0.736489180016628,0.32,5.0,1.6,No action,Followed,27.7,Useful
User3,2025-07-02 03:00:00,Heater,Laundry,ON,1.16,0.6631861822602583,0.77,5.0,3.85,Turn off unused appliances,Followed,31.0,Not useful
User3,2025-07-02 04:00:00,AC,Bedroom,OFF,0.46,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,23.6,Useful
User3,2025-07-02 04:00:00,Fan,Living Room,ON,1.97,0.9732672809298369,1.92,5.0,9.6,Use during off-peak,Ignored,23.2,Not useful
User3,2025-07-02 04:00:00,Light,Bedroom,OFF,1.45,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,28.4,Not useful
User3,2025-07-02 04:00:00,Refrigerator,Laundry,ON,0.87,0.7676305162885131,0.67,5.0,3.35,Use during off-peak,Ignored,31.8,Not useful
User3,2025-07-02 04:00:00,Washing Machine,Living Room,ON,1.84,0.834021370824239,1.53,5.0,7.65,Reduce AC usage,Followed,25.8,Useful
User3,2025-07-02 04:00:00,Heater,Kitchen,ON,0.24,0.8185400277921304,0.2,5.0,1.0,Reduce AC usage,Ignored,30.8,Not useful
User3,2025-07-02 05:00:00,AC,Bedroom,OFF,1.75,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,32.0,Not useful
User3,2025-07-02 05:00:00,Fan,Kitchen,OFF,0.83,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,26.2,Not useful
User3,2025-07-02 05:00:00,Light,Living Room,ON,1.37,0.6057844407119899,0.83,5.0,4.15,Turn off unused appliances,Ignored,30.1,Useful
User3,2025-07-02 05:00:00,Refrigerator,Kitchen,ON,1.59,0.7941202048726711,1.26,5.0,6.3,No action,Followed,20.9,Useful
User3,2025-07-02 05:00:00,Washing Machine,Living Room,ON,1.21,0.874318948009043,1.06,5.0,5.3,Use during off-peak,Ignored,24.0,Useful
User3,2025-07-02 05:00:00,Heater,Laundry,ON,1.91,0.5413826978641647,1.03,5.0,5.15,Turn off unused appliances,Followed,34.3,Useful
User3,2025-07-02 06:00:00,AC,Kitchen,OFF,1.35,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,32.6,Not useful
User3,2025-07-02 06:00:00,Fan,Living Room,OFF,1.29,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,33.8,Useful
User3,2025-07-02 06:00:00,Light,Living Room,OFF,0.44,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,31.7,Useful
User3,2025-07-02 06:00:00,Refrigerator,Bedroom,ON,1.27,0.3043528286242525,0.39,5.0,1.95,No action,Ignored,23.4,Useful
User3,2025-07-02 06:00:00,Washing Machine,Bedroom,ON,0.15,0.39072319108854053,0.06,5.0,0.3,No action,Ignored,22.4,Useful
User3,2025-07-02 06:00:00,Heater,Laundry,ON,0.91,0.7323414496338503,0.67,5.0,3.35,Reduce AC usage,Ignored,24.1,Not useful
User3,2025-07-02 07:00:00,AC,Bedroom,ON,0.51,0.5923429397424855,0.3,5.0,1.5,Use during off-peak,Ignored,25.1,Useful
User3,2025-07-02 07:00:00,Fan,Kitchen,ON,1.71,0.52038002407781,0.89,5.0,4.45,No action,Followed,21.1,Not useful
User3,2025-07-02 07:00:00,Light,Kitchen,ON,1.37,0.5837631221118346,0.8,5.0,4.0,Reduce AC usage,Followed,34.5,Not useful
User3,2025-07-02 07:00:00,Refrigerator,Living Room,ON,0.53,0.4749302801466958,0.25,5.0,1.25,Use during off-peak,Followed,22.5,Useful
User3,2025-07-02 07:00:00,Washing Machine,Laundry,OFF,1.05,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,24.8,Not useful
User3,2025-07-02 07:00:00,Heater,Kitchen,OFF,1.11,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,31.6,Useful
User3,2025-07-02 08:00:00,AC,Living Room,ON,1.92,0.47016387661183,0.9,7.5,6.75,Turn off unused appliances,Ignored,32.4,Not useful
User3,2025-07-02 08:00:00,Fan,Bedroom,OFF,1.63,0.0,0.0,7.5,0.0,No action,Followed,29.5,Useful
User3,2025-07-02 08:00:00,Light,Kitchen,ON,1.26,0.8345871803354112,1.05,7.5,7.88,No action,Ignored,31.3,Useful
User3,2025-07-02 08:00:00,Refrigerator,Laundry,OFF,0.6,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,24.2,Useful
User3,2025-07-02 08:00:00,Washing Machine,Laundry,ON,1.79,0.9851770175661555,1.76,7.5,13.2,Reduce AC usage,Followed,29.0,Useful
User3,2025-07-02 08:00:00,Heater,Kitchen,ON,0.23,0.8268799002780306,0.19,7.5,1.43,Turn off unused appliances,Ignored,27.9,Not useful
User3,2025-07-02 09:00:00,AC,Kitchen,ON,0.47,0.4893769155434408,0.23,7.5,1.73,Reduce AC usage,Followed,30.5,Not useful
User3,2025-07-02 09:00:00,Fan,Bedroom,ON,1.59,0.5403000579979855,0.86,7.5,6.45,Turn off unused appliances,Followed,28.2,Not useful
User3,2025-07-02 09:00:00,Light,Living Room,OFF,1.16,0.0,0.0,7.5,0.0,No action,Followed,30.8,Useful
User3,2025-07-02 09:00:00,Refrigerator,Bedroom,ON,1.74,0.9511736677656146,1.66,7.5,12.45,Reduce AC usage,Followed,20.4,Not useful
User3,2025-07-02 09:00:00,Washing Machine,Kitchen,ON,1.61,0.6444521546337947,1.04,7.5,7.8,Turn off unused appliances,Ignored,22.9,Not useful
User3,2025-07-02 09:00:00,Heater,Kitchen,ON,1.01,0.7172295899910079,0.72,7.5,5.4,No action,Followed,34.4,Useful
User3,2025-07-02 10:00:00,AC,Bedroom,ON,0.48,0.9425918246062426,0.45,7.5,3.38,No action,Ignored,25.7,Not useful
User3,2025-07-02 10:00:00,Fan,Laundry,ON,0.53,0.8782312388031318,0.47,7.5,3.52,Use during off-peak,Followed,26.8,Useful
User3,2025-07-02 10:00:00,Light,Living Room,ON,0.65,0.43136727376862827,0.28,7.5,2.1,Reduce AC usage,Followed,32.9,Useful
User3,2025-07-02 10:00:00,Refrigerator,Laundry,OFF,1.4,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,32.8,Not useful
